produce,temperature,humidity,voc,latitude,longitude,city,outside_temp,setpoint,cooler,heater,alert,optimal_setpoint,predicted_shelf_life_days
1,13.168551400155215,84.784696301094,1005,29.831397,78.530712,0,31.783332454689496,12.32166675453105,1,0,0,12.048494962603057,83.77443562447841
1,11.303656843916732,81.92586814623806,1603,23.765707,82.888698,2,19.74631799215578,13.0,0,1,0,13.296039892180707,72.06116951736026
1,12.995147178193513,88.04746411193541,1524,20.116118,77.812764,0,32.65280054006506,12.234719945993493,1,0,0,12.56788973176616,88.10742553572646
1,14.576267207930517,87.95514647180873,2506,16.854303,76.92018,5,8.78798502841141,13.0,1,0,1,12.802828879291571,69.73561671361054
1,12.940453043267606,82.14700822930196,1433,29.041933,83.054049,5,14.01929648508792,13.0,0,1,0,13.041264391357654,91.82688651909952
0,4.479070339349645,91.52751746796685,616,13.901788,75.00891,1,5.757631687937648,4.0,1,0,0,3.509551012117175,87.2248067276753
1,11.22792099580043,82.01455248878865,2448,28.558623,70.384569,4,24.878253000741438,13.0,0,1,0,13.032048523293385,69.71872472507046
0,1.6913356489223275,91.40976099359067,2052,25.564623,72.978731,1,30.655369959559774,3.4344630040440225,0,1,0,3.079627853613179,75.85707795309148
0,5.765933307746747,92.97949490206094,2086,28.0564,77.540521,0,18.607197912724477,4.0,1,0,0,4.308289296394452,74.99355988647704
0,2.8282144647700647,88.7573754556056,2023,24.479468,73.953279,5,8.19261180700316,4.0,0,1,0,3.878305303761426,79.3840916100864
0,3.453422887965444,90.6238982699654,1898,9.035174,74.630676,4,20.448978234523388,4.0,0,1,0,4.476050928341779,80.28371959623665
0,2.637226939005285,86.33300295068653,2789,15.20951,70.094665,1,27.640559486361767,3.7359440513638233,0,1,1,3.586054745856016,76.56672193149268
1,14.536703896573162,88.16120231074144,2003,25.054785,75.570985,5,16.80297064124022,13.0,1,0,0,13.439777872360583,79.01573975787421
1,11.138226295319294,82.73571111265672,2856,14.242703,73.535813,3,7.027902174726915,13.0,0,1,1,12.861189195668146,68.49037099651147
0,3.866999104586019,94.83470206607205,1737,28.963703,73.847597,5,19.361011813164076,4.0,0,1,0,3.7974763525627346,90.61977247976715
0,3.5919549564698765,85.44512778785871,2887,24.67672,76.100895,4,7.0227129111884,4.0,0,1,1,4.2952922671687,78.53162689301176
0,2.672537297689857,85.86296612809846,1919,14.229966,76.485341,3,24.14115099535406,4.0,0,1,0,3.9185063751494846,77.94530922540372
1,13.703208015208844,82.18241704702089,577,14.260432,72.351224,5,8.970535585313888,13.0,1,0,0,13.226168510987065,92.34460495778221
1,14.281943853216408,87.56284173924186,2725,23.281153,71.632793,5,12.090950588174747,13.0,1,0,1,13.390456370671233,77.46012517454825
0,2.027047778168855,88.7461800361484,1585,19.306377,74.516389,1,6.6807054908974,4.0,0,1,0,3.5492692251286546,76.85278553040202
1,11.104965102263709,85.62481114428957,1524,28.365584,78.503156,5,19.188951800570294,13.0,0,1,0,12.924696628064797,74.1826847419891
0,3.4103832386821678,90.11968233455582,1387,12.264221,83.521977,2,16.703460001513314,4.0,0,1,0,4.334605455268553,83.82277783413615
1,11.11618698828931,88.31483000869305,1234,9.411631,77.739236,1,28.624206069537884,12.637579393046211,0,1,0,12.783606060442986,77.15580927846324
1,12.983872108504244,88.4156287303419,2010,20.811988,77.693608,5,12.98587476358725,13.0,0,1,0,13.213064073748097,87.65808034756147
1,11.092588612276993,88.11494799315203,1258,14.874092,78.565962,4,19.247331095085258,13.0,0,1,0,13.019411978906637,74.44176633370354
1,11.728242046537208,83.00721468275214,755,17.313356,84.336569,3,7.495538092804322,13.0,0,1,0,13.266472021919576,80.84270024617632
0,5.426032861514543,92.88406315550115,1249,27.810824,83.471593,4,26.89632400481617,3.810367599518383,1,0,0,3.6683592505253415,76.17826389010798
0,5.546838424669971,85.82198603588121,689,10.257515,76.002717,4,12.785434108085813,4.0,1,0,0,3.534323933830791,76.4298550916082
1,12.418506596581857,89.33418472146424,526,8.347202,77.567318,4,23.936318453005146,13.0,0,1,0,12.929728591266194,92.25778005315664
0,2.6373247525859376,87.08998501335171,875,17.303294,84.429786,1,30.854720052215914,3.4145279947784086,0,1,0,3.5409647523138887,86.58860000272048
1,12.015436632456327,83.43715409508147,1023,20.248939,78.916472,2,26.670809717499356,12.832919028250064,0,1,0,12.410310167814176,90.93626464642152
1,12.559250634820755,84.89762793038079,814,30.962114,70.578183,4,18.840150842110255,13.0,0,1,0,12.504904929592373,95.38654294771618
0,4.853984323310893,87.51194873184369,2448,10.262493,78.00828,0,32.12308483093751,3.287691516906249,1,0,0,3.737177149792469,76.59192826481576
1,13.365562343003333,85.95514234755366,1478,11.82826,79.205998,1,34.73898077944803,12.026101922055197,1,0,0,11.741559100301144,76.36996757297811
1,12.466737213950186,85.23480124161573,1813,25.03281,70.332217,5,33.897263512591664,12.110273648740833,1,0,0,12.508793952840966,90.5144326110922
1,13.490654862472763,86.0470143073179,927,16.610625,80.6745,1,9.543933800286101,13.0,1,0,0,13.29512967122426,93.40974808751496
1,12.334220463693608,88.92344840024661,1840,25.528642,82.33142,1,28.76687206006781,12.623312793993218,0,1,0,12.750535854304218,86.63684609389391
0,2.9258295822025264,91.61664571875238,1040,24.647359,75.589188,0,25.565597203268908,3.9434402796731094,0,1,0,4.274950081417537,81.3087950078499
0,2.8334840695361008,85.26473272506014,1261,18.535121,81.689062,4,20.032460564379043,4.0,0,1,0,4.456247515137397,77.46736554398703
0,5.271862298402088,87.67638728199017,1805,13.298878,80.125758,2,6.984986635132039,4.0,1,0,0,3.848336075564176,76.73973777162087
1,13.978830359524895,80.35526579155683,1453,16.374706,75.900233,0,32.0718578874748,12.29281421125252,1,0,0,12.213538016551203,75.08207657026307
0,5.27338959246753,94.83162446667271,714,25.826906,77.402101,2,15.00925609789485,4.0,1,0,0,3.6512978998939882,80.20908307426458
0,3.587592214300169,94.3573598343748,965,29.639261,81.410926,2,8.238616863601768,4.0,0,1,0,4.021572989282214,90.83519225017955
0,5.57924966522244,94.36020078502985,576,18.990968,79.118469,5,20.513085870994278,4.0,1,0,0,4.043452797627925,81.76203132405486
1,13.402057820048384,88.79150714094712,2363,21.526214,84.926792,1,30.33888614147947,12.466111385852052,1,0,0,12.212365128189004,76.28807308140621
1,13.971253083579757,85.54237756054238,2207,10.073297,79.23079,1,20.552532309399503,13.0,1,0,0,13.274634743021801,81.99881659442045
0,4.556543314045792,89.16834906184309,2518,30.120926,84.936874,3,29.637148740025346,3.5362851259974653,1,0,1,3.522094757879516,77.06551443833725
0,5.789219411939344,90.41285116579216,2136,14.469432,73.510188,4,24.957789198663356,4.0,1,0,0,4.232367365775095,73.7514795383575
0,2.2212248843409546,86.120848771243,1736,11.391779,82.992068,3,33.08144668180843,3.191855331819157,0,1,0,3.340484827920633,80.12740056420321
1,12.975973518435303,82.07870854341661,2482,17.512739,78.675223,5,23.237994176137157,13.0,0,1,0,12.918037665047134,87.0106414661183
0,1.6671018583885524,87.05485200298835,1694,18.747597,81.322318,5,28.62656944307705,3.637343055692295,0,1,0,3.9523409562812866,68.67760902107266
1,11.84121722620445,87.07172102783701,1443,18.952877,81.186636,0,7.889866953303728,13.0,0,1,0,12.820547842060321,82.99169384144128
1,12.92654880297038,87.46552706376093,2331,19.711366,78.033345,3,14.172338651975288,13.0,0,1,0,12.580133209099815,84.88084406129434
0,3.7436178320781623,85.25409902016102,1467,9.848624,76.753257,2,13.649879852856209,4.0,0,1,0,4.302113304748786,87.08004527329376
0,1.339312295998485,88.10489487451545,2462,16.010618,73.556871,0,32.88576404472184,3.2114235955278163,0,1,0,2.820914661686124,72.87397634312362
0,2.8549282794779827,85.70851461799231,957,22.642188,84.422455,3,12.438397241875027,4.0,0,1,0,3.7123072924003577,86.64120987077625
0,2.004882754973643,86.99427750794776,2175,30.575163,84.011837,5,12.279398414020672,4.0,0,1,0,4.405491269186128,65.11891485787515
0,2.3762904378993857,88.02052278877855,745,30.727789,75.845468,0,9.83544869945327,4.0,0,1,0,3.5242696753178695,84.79520762581517
1,11.525470916574426,81.49651767675098,2388,9.478215,82.093959,2,31.708784698859496,12.329121530114051,0,1,0,12.793624787453302,75.37846129121124
1,14.964095047967694,80.53441881231223,1097,20.653055,80.222277,4,11.966976934222885,13.0,1,0,0,13.09529117838991,75.82696130422217
1,14.664917032674582,89.91407395859108,575,25.667614,75.51322,0,21.24641813573522,13.0,1,0,0,12.615696603196215,76.63279570521632
0,4.921776688974504,88.24083262533387,2612,23.0948,76.660881,5,14.08700619053599,4.0,1,0,1,4.193650410046649,79.65873721072145
0,3.9697064310881456,89.54871936980419,2505,20.984486,77.196849,0,14.398321274307815,4.0,0,1,1,3.8601635487014785,86.37957117613334
1,14.901342819701908,85.18388998806049,2743,11.364531,74.782405,1,16.169199646604483,13.0,1,0,1,13.16802022693489,68.95177407232983
1,13.006693768070077,85.20721367957894,1518,22.034695,83.835417,4,34.064640685377874,12.093535931462213,1,0,0,12.028729296784707,82.6303552871463
0,4.084476350341971,85.51245565374956,795,16.064488,70.453661,0,25.540411198587417,3.945958880141258,1,0,0,3.7226015256528844,92.40625175310915
0,2.464160726473275,94.8538848119835,2725,29.777,74.726256,2,23.185045052227157,4.0,0,1,1,4.281973266231571,68.19687460241704
0,2.056752631352398,90.65636804789092,1251,11.115793,79.01793,0,13.39586141211046,4.0,0,1,0,4.45379064289843,69.77461988453967
1,13.701328238094442,86.04747908149133,2284,18.004535,70.620645,2,5.657254780610829,13.0,1,0,0,13.321625755937502,84.78297517843059
0,3.771052966736194,94.42028801143752,1312,27.290085,80.129317,5,13.621216862623566,4.0,0,1,0,4.024974391286221,90.90078575449974
1,10.818846985953302,88.1463890700328,2487,8.828884,83.327313,5,34.38037979962625,12.061962020037376,0,1,0,11.867306165388054,77.08040820565247
1,14.140284352330099,89.32301635736164,2433,24.409428,70.181354,4,18.504241360989667,13.0,1,0,0,13.210071141662818,78.5328678933272
1,11.783783961548087,87.47050800089802,1934,9.454138,80.690143,2,9.15223646519904,13.0,0,1,0,13.286811093068712,75.29972868479375
1,14.013136034115453,83.73795458986159,2735,10.587828,80.341581,3,9.344710064293142,13.0,1,0,1,12.571775520058441,71.91139485942989
0,2.607609250659406,91.73998276017191,2808,12.055507,72.61364,4,27.59816372536127,3.740183627463873,0,1,1,3.84770198868176,73.55907261977646
1,14.751646839390895,82.07266017809654,847,23.894701,84.354871,0,17.470667098002554,13.0,1,0,0,13.055847604387688,78.80700764996793
0,5.681993168880874,89.15740454210761,1839,10.153485,82.100968,3,8.63597598694152,4.0,1,0,0,4.31137446062583,77.09881291744955
0,5.554705965688676,89.7927805883417,1370,16.734347,80.134859,1,6.418886948601098,4.0,1,0,0,4.0301528420733455,77.9044687638467
1,11.636748161973761,80.37247301993273,2002,9.686169,80.795954,4,33.391610367059585,12.160838963294042,0,1,0,12.066772730083407,85.68975431890354
1,14.315117930710809,88.3580440208098,1849,19.343352,71.841005,2,6.017466288668834,13.0,1,0,0,13.081578129176261,78.41960198465452
0,4.659822793616684,86.9622376904058,2805,27.078686,77.711518,3,31.045011672068615,3.3954988327931384,1,0,1,3.78066037582327,77.18337582206586
0,4.895597811463732,88.30760297170471,2283,28.939702,73.900649,0,11.003958112090391,4.0,1,0,0,4.153645914613713,81.16548103149981
1,12.145722224171111,82.63294988080757,855,30.331569,74.805999,3,22.3276835485489,13.0,0,1,0,13.108833425775181,86.09388798395929
1,11.295696159832112,84.21731444616786,1691,14.684617,80.595931,3,18.61779705268269,13.0,0,1,0,12.695115213235699,77.55080946596412
1,13.194366259449144,84.25214077318792,1186,11.678958,74.486742,0,6.074482749039525,13.0,1,0,0,13.388151257548117,92.13215001901025
1,10.40721876675996,84.72208085132556,1267,17.897958,73.495119,0,32.05615892154753,12.294384107845246,0,1,0,12.442457392494752,73.31261374265209
1,13.224376706122275,88.7916356986707,2649,24.319231,72.64588,5,20.94838056135713,13.0,1,0,1,13.16596011746482,86.17083411342546
0,5.403324543842309,85.39396368158465,663,30.725841,70.463698,4,14.056455870966001,4.0,1,0,0,3.68047304717004,79.4564850332773
1,12.810323338097575,80.78777844154867,2473,28.716589,70.933909,5,33.94562687181525,12.105437312818475,1,0,0,11.689682413552877,76.42859075455301
1,12.669042750682427,87.50610518695531,1119,27.894537,84.200026,4,8.19447413864335,13.0,0,1,0,12.604577629950379,93.76034879267951
0,3.082183914493802,90.90035646995194,857,12.433397,77.959955,0,27.23385779275898,3.776614220724102,0,1,0,4.075582450288832,85.78101464204971
0,3.8131795739219263,87.78059409539539,1718,12.956652,72.691049,5,10.453410013932135,4.0,0,1,0,4.0978121508675125,88.56367423054414
1,13.311695655430814,84.23135423288136,1577,25.571502,77.905891,0,19.74071978761201,13.0,1,0,0,13.335252559406868,91.87943096023945
0,4.296852121520022,90.8159510121477,1742,14.210627,73.768119,1,5.2531815822394705,4.0,1,0,0,3.651293626833971,84.83441505313948
0,3.616184445411365,89.34850194788585,735,14.187094,76.488812,1,7.081435791920887,4.0,0,1,0,4.06714295400012,91.81541491411245
0,2.5150058953463215,88.89769593127107,941,30.689453,71.345835,5,26.149518052104828,3.8850481947895172,0,1,0,4.176529486250751,78.6797640909557
1,14.219842604524407,89.33781124133807,828,12.497633,75.061687,1,25.762702365137905,12.92372976348621,1,0,0,13.069808977903117,84.35966373378709
1,14.075899846589014,83.45476408971113,2735,25.717376,82.510063,5,19.258249675087313,13.0,1,0,1,13.114433422218891,76.71033575629878
1,13.274901451107578,80.24451248111004,1443,9.961251,77.803457,3,20.3044154542453,13.0,1,0,0,13.161028894703234,91.64627443595656
0,3.346545442558529,92.1444890552333,2429,13.465901,81.786865,5,10.347702894928652,4.0,0,1,0,3.5513645172366157,85.80680925321913
0,3.267672026274342,88.56851783125063,2261,20.531044,75.717923,4,5.308364045495502,4.0,0,1,0,3.66377400772679,84.73398018547553
0,4.9689809836704315,89.92411875053574,2299,28.621006,78.613667,5,34.08271693545246,3.091728306454754,1,0,0,3.2112594790864266,70.92778495415995
1,11.284022266875578,85.36180471059701,514,28.522213,79.061049,0,8.34687168149042,13.0,0,1,0,13.157530425622527,78.69491841253051
0,5.1224503908504975,90.55582411317855,1012,28.230292,84.374689,1,25.72817352012908,3.927182647987092,1,0,0,3.951147510693112,83.22697119842614
0,5.240881124372853,92.50148374628553,2833,19.857427,78.671561,3,15.254146371114002,4.0,1,0,1,4.444441757563803,77.87060633190949
0,5.39152542661545,87.01462201364727,1108,20.394477,71.15048,3,16.289080583500425,4.0,1,0,0,4.365536744506528,84.20011317891077
0,2.865922890333199,86.66951158568993,601,8.786432,84.022094,2,6.631101281084193,4.0,0,1,0,3.8467305080486343,87.18692382284566
1,11.08378974786077,80.28616462939175,1196,25.14272,70.172628,3,24.304833837775625,13.0,0,1,0,13.368543146860585,71.17246601000186
0,4.580695762361877,86.47978922138788,763,27.166324,84.185667,0,12.608622937401224,4.0,1,0,0,4.414346703141541,94.52150940779664
1,12.958927683326475,80.7359742236467,1169,30.206408,75.122118,3,31.564904890213747,12.343509510978626,1,0,0,12.101268080766063,85.57840397439588
0,3.848730536849042,89.62401748296146,2516,19.870574,79.627477,2,25.02101108991269,3.997898891008731,0,1,1,4.379818533953982,82.1091200289506
0,5.045971880346428,91.1078007483954,703,12.769931,74.41325,0,28.302914512463357,3.6697085487536643,1,0,0,4.131617495315128,87.34145614968699
0,2.7156500446921616,91.47854025882705,2859,20.57965,77.407083,3,7.216916469590659,4.0,0,1,1,3.5277718878143527,77.5837815687781
0,3.833274021947163,93.60295471267085,589,27.160578,70.64955,4,31.84707269270285,3.3152927307297153,1,0,0,3.423594409374716,92.95820387427554
1,13.166847072969961,88.35014074259055,551,21.869903,77.540221,2,26.285417951342957,12.871458204865704,1,0,0,12.971030221509574,95.28683148539614
0,4.5596016236592565,88.0138314693372,1806,27.190326,82.479066,4,5.525801366206949,4.0,1,0,0,3.764879677820797,83.0227805416154
1,13.506566551007332,89.03984421588873,1315,30.263073,83.09713,5,8.650056273697011,13.0,1,0,0,13.439916291035953,92.7584974002862
0,4.659236631750989,89.81299786534596,2890,19.909157,77.780549,4,13.56198464491843,4.0,1,0,1,4.012319641323022,79.08083009572033
0,5.78767301203633,91.17324263474714,2927,17.771227,73.855803,2,20.276154496724864,4.0,1,0,1,3.6253673719771684,63.74194359940838
0,3.1758365580693013,89.54074022462298,2629,16.17975,83.086421,5,24.280413536561756,4.0,0,1,1,4.05550563405313,78.05830924016172
0,5.131271986354291,94.47080477764183,1101,15.349982,75.072627,0,33.51545657471094,3.148454342528906,1,0,0,3.0870972611541583,74.05325274799868
0,3.417580677824009,85.39184532002291,894,27.942093,80.817242,3,14.94363749163225,4.0,0,1,0,3.6897087401294804,92.80871937694529
1,14.04960240464436,80.97760176739976,869,28.749188,78.388047,0,26.65992069702936,12.834007930297064,1,0,0,12.886930173655529,84.02827769011168
0,2.6991155120087296,91.99597135801802,2989,20.060497,79.969269,5,31.817893314944904,3.3182106685055097,0,1,1,3.7984199439810697,74.06195568027661
0,2.9702109881345446,94.94006092639172,2126,12.716463,78.881065,0,23.229417816212454,4.0,0,1,0,3.7125415069650796,81.94669481169466
1,13.033803804518081,82.19093828141206,1124,15.992104,81.489185,0,21.65394970469001,13.0,1,0,0,12.914834671299324,93.19030866781243
0,4.401186083924167,93.09618249677496,908,11.38115,74.664313,0,30.191105135123788,3.480889486487621,1,0,0,3.705860404011605,88.50674320087437
1,13.38359189856114,80.81439323557322,2649,27.267485,80.407894,4,27.289481639744942,12.771051836025507,1,0,1,12.813566097926016,81.05474199364876
